method,prompt_id,instruction_type,shift,fidelity,awareness
SFT_NoInstruct,272,creative,0.05230411,0.5213494,0.02726871710692793
SFT_NoInstruct,273,neutral,0.14315437,0.638003,0.09133291612239182
SFT_NoInstruct,273,conservative,0.07894391,0.57707834,0.0455568195055759
SFT_NoInstruct,273,liberal,0.28425878,0.5984708,0.1701205811874151
SFT_NoInstruct,273,regulatory_aware,0.082223915,0.61993766,0.05097370119063273
SFT_NoInstruct,273,empathetic,0.3740424,0.59959024,0.2242721674557686
SFT_NoInstruct,273,safety_first,0.33793116,0.6219534,0.2101774315386772
SFT_NoInstruct,273,educational,0.18657158,0.5524461,0.10307074348304719
SFT_NoInstruct,273,concise,0.08583995,0.56314087,0.0483399838693545
SFT_NoInstruct,273,professional,0.08416457,0.57121205,0.04807581502007581
SFT_NoInstruct,273,creative,0.12121431,0.5896582,0.07147501057791561
SFT_NoInstruct,274,neutral,0.023274833,0.5141877,0.011967633021164128
SFT_NoInstruct,274,conservative,0.015961029,0.48178735,0.007689821689572558
SFT_NoInstruct,274,liberal,0.17079034,0.54620785,0.0932870268573776
SFT_NoInstruct,274,regulatory_aware,0.03390437,0.6174272,0.020933480187773704
SFT_NoInstruct,274,empathetic,0.030774737,0.4640861,0.014282127569340356
SFT_NoInstruct,274,safety_first,0.057511784,0.5009244,0.028809055961403252
SFT_NoInstruct,274,educational,0.03386215,0.48890114,0.016555244327240735
SFT_NoInstruct,274,concise,0.066861324,0.5334325,0.03566600322118029
SFT_NoInstruct,274,professional,0.082413964,0.48786956,0.04020726434161812
SFT_NoInstruct,274,creative,0.040690336,0.49845684,0.020282376488731654
SFT_NoInstruct,275,neutral,0.0593874,0.5760138,0.034207962376025323
SFT_NoInstruct,275,conservative,0.176609,0.5541431,0.09786665575727671
SFT_NoInstruct,275,liberal,0.09811005,0.52989376,0.05198790326868057
SFT_NoInstruct,275,regulatory_aware,0.063177414,0.6251061,0.03949258702268377
SFT_NoInstruct,275,empathetic,0.10483016,0.5165205,0.054146927038975064
SFT_NoInstruct,275,safety_first,0.123820946,0.56250113,0.0696494218292205
SFT_NoInstruct,275,educational,0.11766506,0.6724975,0.07912945859624072
SFT_NoInstruct,275,concise,0.10341692,0.602105,0.06226784444093704
SFT_NoInstruct,275,professional,0.118566744,0.6331225,0.07506727339683102
SFT_NoInstruct,275,creative,0.083988,0.48438242,0.04068231235372409
SFT_NoInstruct,276,neutral,0.039500766,0.6129007,0.024210046826989202
SFT_NoInstruct,276,conservative,0.035627052,0.53152955,0.01893683101727143
SFT_NoInstruct,276,liberal,0.056684446,0.53104526,0.030102006146181
SFT_NoInstruct,276,regulatory_aware,0.05048974,0.589217,0.029749412298992275
SFT_NoInstruct,276,empathetic,0.051427905,0.5067288,0.0260600003421396
SFT_NoInstruct,276,safety_first,0.055328898,0.5257935,0.029091574999887498
SFT_NoInstruct,276,educational,0.060355935,0.47771624,0.02883301044728428
SFT_NoInstruct,276,concise,0.047597487,0.5558044,0.0264548924399659
SFT_NoInstruct,276,professional,0.05009223,0.5170932,0.025902352272306386
SFT_NoInstruct,276,creative,0.035645947,0.4764467,0.01698339374997169
SFT_NoInstruct,277,neutral,0.040133093,0.5408168,0.0217046506883055
SFT_NoInstruct,277,conservative,0.07002123,0.5295315,0.037078445366285746
SFT_NoInstruct,277,liberal,0.019245008,0.5217473,0.010041030965969899
SFT_NoInstruct,277,regulatory_aware,0.031617593,0.59129834,0.01869543026764028
SFT_NoInstruct,277,empathetic,0.04694546,0.5186021,0.02434601421443596
SFT_NoInstruct,277,safety_first,0.069770254,0.56440645,0.03937878148564883
SFT_NoInstruct,277,educational,0.029391864,0.52442366,0.015413789058125427
SFT_NoInstruct,277,concise,0.029816596,0.51556325,0.0153723410539045
SFT_NoInstruct,277,professional,0.031662177,0.55117095,0.017451272338473985
SFT_NoInstruct,277,creative,0.03209909,0.48916504,0.01570175289650023
SFT_NoInstruct,278,neutral,0.22372818,0.5903466,0.13207717034683228
SFT_NoInstruct,278,conservative,0.081303835,0.5809254,0.04723146281962395
SFT_NoInstruct,278,liberal,0.19026145,0.5525966,0.1051378322544396
SFT_NoInstruct,278,regulatory_aware,0.08372417,0.7454124,0.06240903518589735
SFT_NoInstruct,278,empathetic,0.09777114,0.53777254,0.05257863319557011
SFT_NoInstruct,278,safety_first,0.06503583,0.6539334,0.04252909977136105
SFT_NoInstruct,278,educational,0.1398347,0.52670693,0.07365190660574496
SFT_NoInstruct,278,concise,0.21702056,0.5791875,0.1256955934697762
SFT_NoInstruct,278,professional,0.2756032,0.55367726,0.15259522737256703
SFT_NoInstruct,278,creative,0.1066072,0.49680755,0.052963261206066606
SFT_NoInstruct,279,neutral,0.21215367,0.4898919,0.10393236604220867
SFT_NoInstruct,279,conservative,0.16170844,0.53838885,0.08706202339261025
SFT_NoInstruct,279,liberal,0.12545487,0.4572416,0.05736318678817749
SFT_NoInstruct,279,regulatory_aware,0.12770876,0.5525023,0.070559385223642
SFT_NoInstruct,279,empathetic,0.17360331,0.5385705,0.0934976221044436
SFT_NoInstruct,279,safety_first,0.3908314,0.5740988,0.22437584399130345
SFT_NoInstruct,279,educational,0.10442927,0.5247365,0.05479784824515507
SFT_NoInstruct,279,concise,0.31297836,0.451834,0.14141426299136878
SFT_NoInstruct,279,professional,0.38421783,0.48795557,0.1874812295158288
SFT_NoInstruct,279,creative,0.17619982,0.48259652,0.08503342170262933
SFT_NoInstruct,280,neutral,0.066797264,0.58686715,0.03920111990470849
SFT_NoInstruct,280,conservative,0.09847016,0.60121906,0.05920213635687128
SFT_NoInstruct,280,liberal,0.27278858,0.69218326,0.188819691524719
SFT_NoInstruct,280,regulatory_aware,0.042418163,0.579409,0.02457746556196734
SFT_NoInstruct,280,empathetic,0.050937597,0.4812417,0.02451329563393034
SFT_NoInstruct,280,safety_first,0.12680049,0.5885494,0.07462835372519196
SFT_NoInstruct,280,educational,0.09628681,0.47256136,0.0455014263252908
SFT_NoInstruct,280,concise,0.05903758,0.51500666,0.03040474744966179
SFT_NoInstruct,280,professional,0.06471368,0.51775956,0.03350612609656066
SFT_NoInstruct,280,creative,0.055181436,0.5666734,0.03126985209138542
SFT_NoInstruct,281,neutral,0.061029218,0.52266484,0.03189782653303832
SFT_NoInstruct,281,conservative,0.071067795,0.5560162,0.03951484540581405
SFT_NoInstruct,281,liberal,0.33076704,0.48918873,0.1618075060144365
SFT_NoInstruct,281,regulatory_aware,0.08919117,0.6440549,0.057444009139212965
SFT_NoInstruct,281,empathetic,0.053675655,0.5107512,0.027414905342790483
SFT_NoInstruct,281,safety_first,0.08244158,0.5834874,0.0481036250774771
SFT_NoInstruct,281,educational,0.11747648,0.4944871,0.058090603032742445
SFT_NoInstruct,281,concise,0.37407395,0.54751956,0.20481280584546446
SFT_NoInstruct,281,professional,0.089184,0.5408519,0.04823533643812389
SFT_NoInstruct,281,creative,0.190138,0.4843705,0.09209723680648953
SFT_NoInstruct,282,neutral,0.25415877,0.5744201,0.1459939032517463
SFT_NoInstruct,282,conservative,0.08326433,0.5657328,0.04710536172469855
SFT_NoInstruct,282,liberal,0.102436,0.51103467,0.05234834675017812
SFT_NoInstruct,282,regulatory_aware,0.08592497,0.6745832,0.05796353995660544
SFT_NoInstruct,282,empathetic,0.114501156,0.48475915,0.05550548301434331
SFT_NoInstruct,282,safety_first,0.06714986,0.59256595,0.0397907221518226
SFT_NoInstruct,282,educational,0.16472487,0.5057921,0.083316538686423
SFT_NoInstruct,282,concise,0.07253347,0.4892883,0.03548977987950593
SFT_NoInstruct,282,professional,0.16056377,0.5126967,0.0823205134580791
SFT_NoInstruct,282,creative,0.11424051,0.5318026,0.060753401440867785
SFT_NoInstruct,283,neutral,0.07887493,0.54961777,0.043351063541895
SFT_NoInstruct,283,conservative,0.15953535,0.5626605,0.08976423890706897
SFT_NoInstruct,283,liberal,0.10625303,0.66684985,0.07085481572780013
SFT_NoInstruct,283,regulatory_aware,0.24152298,0.5386145,0.1300877805743888
SFT_NoInstruct,283,empathetic,0.10671149,0.53358424,0.05693957032735467
SFT_NoInstruct,283,safety_first,0.26321876,0.59550846,0.15674899870275735
SFT_NoInstruct,283,educational,0.07313651,0.53353786,0.03902109621418834
SFT_NoInstruct,283,concise,0.07220744,0.54892075,0.039636163995558395
SFT_NoInstruct,283,professional,0.12709022,0.55071384,0.069990340705204
SFT_NoInstruct,283,creative,0.08996995,0.52155524,0.04692429778758347
SFT_NoInstruct,284,neutral,0.20924187,0.5011394,0.1048593437160492
SFT_NoInstruct,284,conservative,0.20658305,0.5409777,0.11175682480254472
SFT_NoInstruct,284,liberal,0.3351889,0.49994662,0.16757655534873186
SFT_NoInstruct,284,regulatory_aware,0.13945898,0.56801444,0.07921471677730918
SFT_NoInstruct,284,empathetic,0.17299436,0.6397739,0.11067727658487111
SFT_NoInstruct,284,safety_first,0.14971606,0.5413001,0.081041320595555
SFT_NoInstruct,284,educational,0.3863368,0.5271886,0.20367235853204727
SFT_NoInstruct,284,concise,0.22175407,0.5919646,0.13127056177101135
SFT_NoInstruct,284,professional,0.1472283,0.5371539,0.07908425584232211
SFT_NoInstruct,284,creative,0.121361874,0.50816077,0.06167134336281233
SFT_NoInstruct,285,neutral,0.19905782,0.5954263,0.11852425973575115
SFT_NoInstruct,285,conservative,0.12923878,0.59993637,0.07753504712407529
SFT_NoInstruct,285,liberal,0.057132054,0.6177155,0.03529135537694953
SFT_NoInstruct,285,regulatory_aware,0.09691986,0.5010798,0.04856458254432231
SFT_NoInstruct,285,empathetic,0.06484449,0.5313294,0.034453783485531804
SFT_NoInstruct,285,safety_first,0.1147749,0.5396162,0.06193439414934218
SFT_NoInstruct,285,educational,0.13388255,0.4824029,0.06458533153008521
SFT_NoInstruct,285,concise,0.09080242,0.5439158,0.04938887290478497
SFT_NoInstruct,285,professional,0.08116052,0.5591457,0.045380557443735745
SFT_NoInstruct,285,creative,0.10660824,0.56346506,0.060070019360355734
SFT_NoInstruct,286,neutral,0.04467112,0.50570947,0.022590607539283634
SFT_NoInstruct,286,conservative,0.045668468,0.526348,0.02403750673133135
SFT_NoInstruct,286,liberal,0.07310258,0.59500664,0.04349651962098241
SFT_NoInstruct,286,regulatory_aware,0.033733405,0.54211766,0.018287474676123707
SFT_NoInstruct,286,empathetic,0.043286204,0.46579155,0.020162348212248087
SFT_NoInstruct,286,safety_first,0.08117491,0.5542571,0.04499177024733424
SFT_NoInstruct,286,educational,0.041999057,0.4888486,0.020531180184146763
SFT_NoInstruct,286,concise,0.1271759,0.5426527,0.0690123440772444
SFT_NoInstruct,286,professional,0.111380875,0.48790547,0.05434333821986139
SFT_NoInstruct,286,creative,0.07825992,0.49649107,0.03885535269193224
SFT_NoInstruct,287,neutral,0.038645793,0.517615,0.02000364201558754
SFT_NoInstruct,287,conservative,0.050407454,0.5607497,0.028265964916555586
SFT_NoInstruct,287,liberal,0.35308996,0.61752677,0.2180425015483025
SFT_NoInstruct,287,regulatory_aware,0.042294614,0.55157936,0.023328836130949257
SFT_NoInstruct,287,empathetic,0.13962545,0.4884192,0.06819574815058708
SFT_NoInstruct,287,safety_first,0.027952963,0.5116459,0.014302019160622171
SFT_NoInstruct,287,educational,0.056265444,0.47070244,0.026484281573003532
SFT_NoInstruct,287,concise,0.0394577,0.5182106,0.020447398985801637
SFT_NoInstruct,287,professional,0.029130882,0.51576734,0.01502475734162856
SFT_NoInstruct,287,creative,0.11010957,0.54816586,0.06035830584082127
SFT_NoInstruct,288,neutral,0.015685705,0.51572496,0.008089509825086296
SFT_NoInstruct,288,conservative,0.02235156,0.48644271,0.010872753055048026
SFT_NoInstruct,288,liberal,0.040362127,0.5221465,0.021074943411011248
SFT_NoInstruct,288,regulatory_aware,0.061120752,0.5665266,0.03462653195890859
SFT_NoInstruct,288,empathetic,0.025031343,0.48191872,0.01206307282781601
SFT_NoInstruct,288,safety_first,0.022910556,0.51676875,0.011839459295303095
SFT_NoInstruct,288,educational,0.024591468,0.44364643,0.0109099171084816
SFT_NoInstruct,288,concise,0.018406862,0.49873677,0.009180179095730054
SFT_NoInstruct,288,professional,0.046340887,0.5386308,0.024960628770066797
SFT_NoInstruct,288,creative,0.039854087,0.47699863,0.01901034486814402
SFT_NoInstruct,289,neutral,0.1326511,0.6362111,0.08439410576107353
SFT_NoInstruct,289,conservative,0.4681614,0.6065233,0.2839507997672856
SFT_NoInstruct,289,liberal,0.28673977,0.51065934,0.14642633996255994
SFT_NoInstruct,289,regulatory_aware,0.13916416,0.6273916,0.08731042793018222
SFT_NoInstruct,289,empathetic,0.17253375,0.54561883,0.0941376631019044
SFT_NoInstruct,289,safety_first,0.198543,0.6646905,0.13196964410763234
SFT_NoInstruct,289,educational,0.24861257,0.5501228,0.13676744190364482
SFT_NoInstruct,289,concise,0.18841201,0.534865,0.1007749900868535
SFT_NoInstruct,289,professional,0.11718804,0.5716273,0.06698788086352944
SFT_NoInstruct,289,creative,0.14764781,0.53976893,0.07969570201962606
SFT_NoInstruct,290,neutral,0.17580016,0.6517274,0.1145737809184581
SFT_NoInstruct,290,conservative,0.14887041,0.6452055,0.0960520063740313
SFT_NoInstruct,290,liberal,0.27899432,0.5761683,0.16074768411448
SFT_NoInstruct,290,regulatory_aware,0.11305986,0.6407722,0.07244561743336618
SFT_NoInstruct,290,empathetic,0.16613376,0.51696783,0.08588581012376904
SFT_NoInstruct,290,safety_first,0.15958564,0.582488,0.09295672017586232
SFT_NoInstruct,290,educational,0.18015945,0.51020336,0.09191795651010513
SFT_NoInstruct,290,concise,0.2759063,0.54081523,0.14921432616404204
SFT_NoInstruct,290,professional,0.19227201,0.5439808,0.1045922804386139
SFT_NoInstruct,290,creative,0.33414868,0.5530674,0.1848067390081465
SFT_NoInstruct,291,neutral,0.10902443,0.54812604,0.05975912789036661
SFT_NoInstruct,291,conservative,0.19728561,0.6010995,0.11858827999969572
SFT_NoInstruct,291,liberal,0.23028739,0.5273819,0.12144940021213144
SFT_NoInstruct,291,regulatory_aware,0.07921768,0.6291563,0.04984030231667384
SFT_NoInstruct,291,empathetic,0.24995203,0.5624524,0.14058612093691228
SFT_NoInstruct,291,safety_first,0.2955914,0.598733,0.17698033406335115
SFT_NoInstruct,291,educational,0.06294011,0.5047478,0.031768883692891894
SFT_NoInstruct,291,concise,0.098564826,0.54991174,0.05420195494209066
SFT_NoInstruct,291,professional,0.09778847,0.5594708,0.054709792424565556
SFT_NoInstruct,291,creative,0.069072716,0.52703595,0.03640380446351208
SFT_NoInstruct,292,neutral,0.16681263,0.7313019,0.12199039217161238
SFT_NoInstruct,292,conservative,0.1278099,0.5878211,0.07512935428373069
SFT_NoInstruct,292,liberal,0.11432312,0.68556213,0.07837559948833711
SFT_NoInstruct,292,regulatory_aware,0.07421015,0.52503455,0.03896289377649799
SFT_NoInstruct,292,empathetic,0.07853471,0.6259456,0.04915845456123352
SFT_NoInstruct,292,safety_first,0.33572745,0.58012295,0.19476320056482554
SFT_NoInstruct,292,educational,0.13032033,0.58828944,0.07666607130537272
SFT_NoInstruct,292,concise,0.08950694,0.6088581,0.05449702484895139
SFT_NoInstruct,292,professional,0.23036747,0.561325,0.12931101830564437
SFT_NoInstruct,292,creative,0.0825656,0.60153544,0.04966613343598306
SFT_NoInstruct,293,neutral,0.033546798,0.518483,0.017393444431759417
SFT_NoInstruct,293,conservative,0.026014011,0.52326643,0.013612258850796855
SFT_NoInstruct,293,liberal,0.024867808,0.54854447,0.013641098804230633
SFT_NoInstruct,293,regulatory_aware,0.046388518,0.5220269,0.02421605428117774
SFT_NoInstruct,293,empathetic,0.051675264,0.5035968,0.02602349748494625
SFT_NoInstruct,293,safety_first,0.019496957,0.5307581,0.010348167768264003
SFT_NoInstruct,293,educational,0.045897223,0.48899877,0.022443685620488003
SFT_NoInstruct,293,concise,0.03476058,0.5086181,0.01767985988331288
SFT_NoInstruct,293,professional,0.04482706,0.47390097,0.02124358670032337
SFT_NoInstruct,293,creative,0.03712983,0.4711017,0.017491926301781462
SFT_NoInstruct,294,neutral,0.17146742,0.5106076,0.08755256956038476
SFT_NoInstruct,294,conservative,0.09042709,0.5298855,0.04791600549798086
SFT_NoInstruct,294,liberal,0.123357795,0.5487758,0.06769577273553164
SFT_NoInstruct,294,regulatory_aware,0.28549948,0.53052545,0.15146474187740236
SFT_NoInstruct,294,empathetic,0.32921362,0.5204253,0.17133109655299186
SFT_NoInstruct,294,safety_first,0.074869744,0.59105086,0.04425182686268106
SFT_NoInstruct,294,educational,0.12538932,0.5242133,0.0657307506050989
SFT_NoInstruct,294,concise,0.11286822,0.5248158,0.05923502497131229
SFT_NoInstruct,294,professional,0.12674414,0.49271765,0.062449072946768255
SFT_NoInstruct,294,creative,0.09580714,0.52740484,0.05052915069045335
SFT_NoInstruct,295,neutral,0.05154229,0.51107204,0.026341823069181737
SFT_NoInstruct,295,conservative,0.055866826,0.4938126,0.027587742761620133
SFT_NoInstruct,295,liberal,0.04010147,0.532681,0.021361290375649926
SFT_NoInstruct,295,regulatory_aware,0.07029617,0.5130762,0.03606729091994762
SFT_NoInstruct,295,empathetic,0.037576146,0.46227288,0.017370433426639437
SFT_NoInstruct,295,safety_first,0.036411796,0.47776166,0.017396159988344536
SFT_NoInstruct,295,educational,0.11479758,0.4708732,0.05405510255756974
SFT_NoInstruct,295,concise,0.05248607,0.50197417,0.026346651174048857
SFT_NoInstruct,295,professional,0.14263427,0.52064556,0.07426190072020053
SFT_NoInstruct,295,creative,0.0406565,0.48045325,0.01953354734945856
SFT_NoInstruct,296,neutral,0.09604153,0.57581484,0.055302138443766836
SFT_NoInstruct,296,conservative,0.078760274,0.58792853,0.04630541197093763
SFT_NoInstruct,296,liberal,0.08484136,0.5994991,0.050862320840407156
SFT_NoInstruct,296,regulatory_aware,0.07635975,0.6588402,0.05030887219791412
SFT_NoInstruct,296,empathetic,0.07617743,0.5342624,0.04069873825154305
SFT_NoInstruct,296,safety_first,0.15829495,0.569674,0.09017651504212618
SFT_NoInstruct,296,educational,0.18285732,0.5544293,0.10138145576815456
SFT_NoInstruct,296,concise,0.070324786,0.5652129,0.039748476241124424
SFT_NoInstruct,296,professional,0.14344141,0.5352485,0.07677679893694818
SFT_NoInstruct,296,creative,0.16157211,0.47551653,0.07683021081960395
SFT_NoInstruct,297,neutral,0.058766555,0.57107776,0.03356027261577368
SFT_NoInstruct,297,conservative,0.056557532,0.5466934,0.030919629683307557
SFT_NoInstruct,297,liberal,0.109108016,0.5401567,0.05893542580933124
SFT_NoInstruct,297,regulatory_aware,0.0524419,0.6015166,0.03154467262364551
SFT_NoInstruct,297,empathetic,0.07079874,0.53960896,0.03820363434788704
SFT_NoInstruct,297,safety_first,0.13746811,0.5743341,0.0789526258173421
SFT_NoInstruct,297,educational,0.07052523,0.57877606,0.040818314158023596
SFT_NoInstruct,297,concise,0.07597374,0.5079005,0.038587101401474325
SFT_NoInstruct,297,professional,0.08000061,0.5526606,0.044213184658437966
SFT_NoInstruct,297,creative,0.043208275,0.4893047,0.02114201203165613
SFT_NoInstruct,298,neutral,0.07198201,0.531378,0.038249657146900894
SFT_NoInstruct,298,conservative,0.04149542,0.48924172,0.020301290671856105
SFT_NoInstruct,298,liberal,0.082447425,0.52806395,0.04353751266515776
SFT_NoInstruct,298,regulatory_aware,0.08321393,0.5377458,0.04474794287125022
SFT_NoInstruct,298,empathetic,0.045420792,0.54113966,0.02457899191481121
SFT_NoInstruct,298,safety_first,0.076439574,0.53756374,0.041091143477425277
SFT_NoInstruct,298,educational,0.056572884,0.46352348,0.02622286021420598
SFT_NoInstruct,298,concise,0.032643765,0.5254062,0.01715123663325906
SFT_NoInstruct,298,professional,0.035011593,0.52449983,0.01836357470892366
SFT_NoInstruct,298,creative,0.03302841,0.4913125,0.01622727014031261
SFT_NoInstruct,299,neutral,0.07183572,0.60569733,0.04351070322659545
SFT_NoInstruct,299,conservative,0.28062433,0.6002087,0.16843316432395578
SFT_NoInstruct,299,liberal,0.061146736,0.57002115,0.034854932856130595
SFT_NoInstruct,299,regulatory_aware,0.05466285,0.63579905,0.03475458794394638
SFT_NoInstruct,299,empathetic,0.0704159,0.59923875,0.0421959353912808
SFT_NoInstruct,299,safety_first,0.11419487,0.6509849,0.07433913602428437
SFT_NoInstruct,299,educational,0.10132525,0.53299046,0.05400539222647772
SFT_NoInstruct,299,concise,0.040574286,0.53814423,0.021834817968870365
SFT_NoInstruct,299,professional,0.06859032,0.52332175,0.03589480663392507
SFT_NoInstruct,299,creative,0.18102385,0.49497804,0.08960283097955883
SFT_Instruct,0,neutral,0.2669322,0.5010092,0.1337354826978922
SFT_Instruct,0,conservative,0.13932297,0.6203723,0.08643210906943381
SFT_Instruct,0,liberal,0.38547567,0.5266138,0.20299680492742658
SFT_Instruct,0,regulatory_aware,0.15246226,0.6117707,0.09327194287223071
SFT_Instruct,0,empathetic,0.23409262,0.491613,0.11508297666862607
SFT_Instruct,0,safety_first,0.30443498,0.5812344,0.17694808580038549
SFT_Instruct,0,educational,0.16771911,0.5331034,0.0894116282372564
SFT_Instruct,0,concise,0.20648772,0.5166219,0.10667607577616571
SFT_Instruct,0,professional,0.123638034,0.52885634,0.06538675807563543
SFT_Instruct,0,creative,0.27666268,0.49753928,0.13765054937939405
SFT_Instruct,1,neutral,0.1328909,0.4472134,0.059430588986036176
SFT_Instruct,1,conservative,0.09161926,0.47451538,0.04347474826326981
SFT_Instruct,1,liberal,0.09775015,0.5020289,0.04907340011229142
SFT_Instruct,1,regulatory_aware,0.07886995,0.5132542,0.04048033119275421
SFT_Instruct,1,empathetic,0.4112724,0.52006304,0.21388757803310396
SFT_Instruct,1,safety_first,0.06541295,0.5288531,0.034593843236504496
SFT_Instruct,1,educational,0.09952081,0.4760963,0.04738148938945755
SFT_Instruct,1,concise,0.117753826,0.5077745,0.059792390161748976
SFT_Instruct,1,professional,0.07730301,0.56449115,0.04363686345822439
SFT_Instruct,1,creative,0.13269234,0.49272385,0.06538067916994095
SFT_Instruct,2,neutral,0.10709492,0.5190547,0.05558812218028232
SFT_Instruct,2,conservative,0.08772217,0.52621967,0.046161129966548836
SFT_Instruct,2,liberal,0.1359602,0.5201198,0.07071559535522759
SFT_Instruct,2,regulatory_aware,0.14338705,0.55259335,0.0792347299947694
SFT_Instruct,2,empathetic,0.32747173,0.5908857,0.1934983642390251
SFT_Instruct,2,safety_first,0.12777586,0.6201615,0.07924167074590177
SFT_Instruct,2,educational,0.17247137,0.5517472,0.0951605978354454
SFT_Instruct,2,concise,0.11294006,0.5312833,0.06000316677601188
SFT_Instruct,2,professional,0.10825573,0.5636412,0.0610173890451014
SFT_Instruct,2,creative,0.27137244,0.521543,0.14153239515912533
SFT_Instruct,3,neutral,0.02840107,0.50550735,0.014356949300791696
SFT_Instruct,3,conservative,0.024104167,0.51617366,0.012441935985988304
SFT_Instruct,3,liberal,0.03755248,0.5633611,0.021155606245915216
SFT_Instruct,3,regulatory_aware,0.021198502,0.57395476,0.012166981018965767
SFT_Instruct,3,empathetic,0.06512182,0.50716144,0.03302727705094456
SFT_Instruct,3,safety_first,0.044543058,0.58408165,0.026016782625855505
SFT_Instruct,3,educational,0.018284429,0.5578738,0.010200403811589627
SFT_Instruct,3,concise,0.048204232,0.5582675,0.026910856092115864
SFT_Instruct,3,professional,0.025012968,0.5085423,0.012720152331498452
SFT_Instruct,3,creative,0.030697461,0.47691396,0.014640047791251987
SFT_Instruct,4,neutral,0.0677014,0.5383377,0.036446215600115066
SFT_Instruct,4,conservative,0.11482473,0.5808606,0.06669715992322861
SFT_Instruct,4,liberal,0.07271256,0.5455407,0.039667662505958226
SFT_Instruct,4,regulatory_aware,0.09591784,0.60858774,0.05837442346880213
SFT_Instruct,4,empathetic,0.10248333,0.52264315,0.05356221154110133
SFT_Instruct,4,safety_first,0.09532102,0.6021485,0.05739741040016338
SFT_Instruct,4,educational,0.08775431,0.46532956,0.04083467407762289
SFT_Instruct,4,concise,0.17098656,0.4931284,0.08431833021756412
SFT_Instruct,4,professional,0.08412991,0.46323365,0.0389718039821554
SFT_Instruct,4,creative,0.07535723,0.5011695,0.03776674453751743
SFT_Instruct,5,neutral,0.11511661,0.577317,0.06645877658374608
SFT_Instruct,5,conservative,0.10599277,0.56349117,0.059725990928393084
SFT_Instruct,5,liberal,0.14499247,0.56527853,0.08196113072169423
SFT_Instruct,5,regulatory_aware,0.22064577,0.5575582,0.12302285859887899
SFT_Instruct,5,empathetic,0.21561183,0.54381657,0.11725328603439109
SFT_Instruct,5,safety_first,0.08113848,0.5942565,0.04821706719654053
SFT_Instruct,5,educational,0.150937,0.4996071,0.07540919978913814
SFT_Instruct,5,concise,0.15662591,0.48485202,0.07594038962041944
SFT_Instruct,5,professional,0.19000986,0.65546715,0.12454522283798307
SFT_Instruct,5,creative,0.1059556,0.51034284,0.05407368219480514
SFT_Instruct,6,neutral,0.028186232,0.6417935,0.01808974039183557
SFT_Instruct,6,conservative,0.05361203,0.47113273,0.0252583825459335
SFT_Instruct,6,liberal,0.027567362,0.6699308,0.018468225155103952
SFT_Instruct,6,regulatory_aware,0.095909126,0.59374624,0.05694568300529718
SFT_Instruct,6,empathetic,0.036596306,0.5432279,0.019880134275978057
SFT_Instruct,6,safety_first,0.044803392,0.525312,0.02353575953292847
SFT_Instruct,6,educational,0.05339247,0.4777565,0.02550859953764081
SFT_Instruct,6,concise,0.07091594,0.5586478,0.039617032426691054
SFT_Instruct,6,professional,0.051138323,0.5029226,0.02571861826241538
SFT_Instruct,6,creative,0.06217593,0.55846924,0.034723344120047094
SFT_Instruct,7,neutral,0.109436534,0.53783125,0.05885838806251995
SFT_Instruct,7,conservative,0.22094354,0.551407,0.12182981474533677
SFT_Instruct,7,liberal,0.113307565,0.55991507,0.06344261344084054
SFT_Instruct,7,regulatory_aware,0.1736006,0.52725685,0.09153210507634506
SFT_Instruct,7,empathetic,0.05848658,0.51158994,0.029921146387188437
SFT_Instruct,7,safety_first,0.3434293,0.5016702,0.1722882442165911
SFT_Instruct,7,educational,0.19013263,0.5095726,0.09688638006703557
SFT_Instruct,7,concise,0.13582183,0.50149006,0.0681132997855684
SFT_Instruct,7,professional,0.07570466,0.5189124,0.03928408501704633
SFT_Instruct,7,creative,0.06873746,0.47215757,0.03245491310283557
SFT_Instruct,8,neutral,0.08082435,0.528699,0.042731754501454534
SFT_Instruct,8,conservative,0.050502863,0.64198077,0.03242186673553448
SFT_Instruct,8,liberal,0.12601125,0.5598021,0.07054136371897458
SFT_Instruct,8,regulatory_aware,0.044805795,0.7034487,0.031518578213068846
SFT_Instruct,8,empathetic,0.04322066,0.50187826,0.021691510430101604
SFT_Instruct,8,safety_first,0.050708268,0.65132576,0.03302760108771443
SFT_Instruct,8,educational,0.051997464,0.46141484,0.02399240160126582
SFT_Instruct,8,concise,0.044593163,0.51744866,0.023074672353948503
SFT_Instruct,8,professional,0.036822468,0.52903,0.019480190268456935
SFT_Instruct,8,creative,0.06977216,0.5295754,0.036949620358194414
SFT_Instruct,9,neutral,0.05416501,0.5646013,0.030581634726940466
SFT_Instruct,9,conservative,0.06937373,0.6260204,0.04342936822886467
SFT_Instruct,9,liberal,0.06182714,0.5511446,0.0340756953318648
SFT_Instruct,9,regulatory_aware,0.13154739,0.60358185,0.07939961787272394
SFT_Instruct,9,empathetic,0.030152375,0.53991956,0.016279856977368667
SFT_Instruct,9,safety_first,0.36009127,0.7320879,0.26361846094245317
SFT_Instruct,9,educational,0.061723545,0.53248066,0.032866594082266394
SFT_Instruct,9,concise,0.08660642,0.5602897,0.04852468540292159
SFT_Instruct,9,professional,0.06587212,0.5495478,0.036199877460649614
SFT_Instruct,9,creative,0.030319292,0.4946206,0.014996546449228376
SFT_Instruct,10,neutral,0.097660124,0.49345925,0.04819129169292748
